CustomerID,Recency,Frequency,Monetary,WillPurchaseNext,Monetary_log
16369,92,4,1111.15,1,7.014050357799739
16371,104,1,157.2,0,5.063860055333554
16372,65,3,960.68,1,6.868681754995999
16373,38,2,309.49,0,5.738151694735743
16374,58,3,1298.42,1,7.169673290047235
16375,126,2,104.0,0,4.653960350157523
16377,273,1,632.28,1,6.450912662414201
16381,51,2,258.7,0,5.5595271186687025
16382,64,2,353.1,0,5.869579359117858
16383,52,5,2306.48,1,7.743911298950496
16384,85,2,774.45,1,6.653443506005462
16385,22,3,474.72,1,6.164829445859045
16386,43,1,785.39,1,6.667452852577131
16387,51,4,824.19,1,6.715613662849313
16388,309,1,186.05,0,5.231375960794155
16390,192,3,467.5,0,6.149536101678477
16391,56,4,1103.61,0,7.007247610476987
16392,69,2,541.86,1,6.296851459803208
16393,25,11,2515.45,1,7.830604457153538
16395,49,9,2050.95,1,7.626545839522058
16396,132,1,137.8,0,4.933034048072704
16397,284,1,127.88,0,4.858881738868719
16399,45,1,233.25,1,5.456388921118531
16400,51,8,2855.51,1,7.957355878946067
16401,35,11,2750.83,1,7.9200214238893745
16402,25,1,211.8,1,5.360352757467489
16406,106,2,389.61,1,5.967709619753367
16407,45,4,694.72,1,6.544947280539953
16408,247,1,231.93,0,5.450737979243263
16409,36,7,3680.16,1,8.210983198883717
16410,390,1,130.32,0,4.877637092633392
16411,25,3,695.54,1,6.5461252215779995
16412,49,4,495.4,1,6.207382053330452
16413,31,1,266.78000000000003,1,5.590165747869234
16414,87,3,433.46,1,6.074103880628784
16415,239,2,509.09,1,6.234587180737504
16416,46,6,1921.48,1,7.56137129820475
16417,148,1,35.7,0,3.6027767550605247
16418,64,2,426.67,1,6.05835187014942
16419,233,2,515.19,1,6.246474914760563
16420,52,1,75.0,0,4.330733340286331
16421,32,3,526.27,0,6.26771275130897
16422,25,59,28967.07,1,10.2739494679021
16424,38,1,309.5,1,5.738183901373533
16428,69,3,660.28,0,6.494177350763422
16430,37,6,817.09,1,6.706972355000379
16433,64,1,200.26,1,5.3045976045051875
16434,102,5,1219.49,1,7.1070076964360736
16435,168,3,1011.57,0,6.920246932393394
16436,324,3,329.34,0,5.800122427092944
16437,37,2,301.25,0,5.711254489494902
16439,378,1,310.70000000000005,0,5.7420411867732915
16440,149,1,216.3,1,5.381278887262384
16441,73,3,653.23,1,6.483458971588781
16442,260,2,282.68,1,5.647846842325897
16443,176,1,162.24,0,5.095221510537605
16444,46,13,3001.91,1,8.00733709750425
16445,42,3,372.22,1,5.922168058105326
16447,246,2,516.13,1,6.248294293576989
16448,127,1,178.98000000000002,1,5.192845733605803
16450,240,2,1193.81,1,7.0857424559085365
16451,217,2,746.1800000000001,1,6.616306119961112
16452,286,2,332.17,0,5.808652870224797
16453,186,2,251.71,0,5.532242586226923
16454,262,2,24.05,1,3.2208738275308737
16455,27,6,2543.19,1,7.8415676072057785
16456,29,9,4704.54,1,8.456495816953392
16458,31,12,2232.6,1,7.7113699125680535
16459,385,1,71.78999999999999,0,4.287578583130166
16461,246,2,1463.8,1,7.289473993360301
16465,76,2,746.24,0,6.616386418672361
16466,39,8,2235.13,1,7.712501972119837
16467,164,7,2869.16,0,7.962123056328662
16468,126,2,712.62,1,6.570350607778883
16469,170,1,178.48000000000002,1,5.190063781107782
16470,52,7,1696.21,1,7.436741005368318
16471,49,3,966.03,1,6.874229518756969
16472,90,2,789.6,0,6.672792150862585
16473,30,1,154.72,1,5.048059522742255
16476,87,1,350.35,0,5.861782877638206
16477,27,5,1825.56,1,7.5101896954083625
16481,338,1,453.38,0,6.118933852353786
16485,88,4,1931.03,1,7.566326542602217
16486,193,1,134.36,0,4.907937895857914
16487,233,2,209.4,0,5.349010480863555
16489,36,2,303.7,0,5.719327685991663
16490,92,1,205.41000000000005,0,5.329864482046166
16491,69,1,801.66,1,6.6879312120782695
16492,196,1,385.56,0,5.957287095306396
16493,100,3,780.46,1,6.661163964930364
16496,87,3,731.25,1,6.596121985707843
16497,69,17,3729.59,1,8.224321677072908
16499,30,6,2212.89,1,7.702506428204128
16500,30,3,443.05,1,6.095937168704513
16501,39,1,1237.23,0,7.121438219510729
16502,276,2,266.5,0,5.589119566336061
16503,51,7,2182.41,1,7.6886431538485045
16507,228,1,152.76,0,5.035392945221982
16508,286,1,248.8,0,5.520660597691477
16510,28,6,1851.9,1,7.524507258288369
16511,53,3,868.76,1,6.768217311522724
16515,35,5,1589.17,1,7.371596207737923
16518,77,2,475.05,1,6.1655228907317
16519,21,3,341.18,1,5.835336914396502
16520,21,4,1436.05,1,7.270347680184907
16521,71,3,1148.01,0,7.0466559810310745
16522,91,2,433.36,0,6.0738736833487
16523,71,7,2497.86,1,7.823589906856675
16524,102,2,308.14,0,5.733794248724172
16525,22,23,11555.19,1,9.354976503126283
16526,240,1,426.85,1,6.058772666864064
16527,80,1,1044.38,1,6.952135734662869
16529,133,3,1556.75,1,7.350997751424331
16530,324,1,48.35,0,3.8989377658794906
16531,37,4,1053.74,1,6.9610495700398545
16532,87,2,2007.84,1,7.60531272003063
16534,298,1,635.9,0,6.45661265737732
16535,41,2,407.84,1,6.013323881460876
16537,297,1,23.35,0,3.192531849528599
16538,197,3,399.62,0,5.993013347097833
16539,29,7,2343.2,1,7.75969947128908
16540,70,1,226.7,0,5.428028973069694
16541,391,1,424.03,0,6.052159754668478
16542,57,1,137.7,1,4.932313327320786
16543,247,1,292.21,0,5.680889075842892
16544,175,4,376.7000000000001,0,5.934100229718411
16545,31,1,350.52,1,5.8622666086363004
16546,28,4,4819.32,1,8.480595594882418
16547,202,1,111.71,0,4.724818148253987
16548,255,1,30.15,0,3.4388142452334622
16549,53,24,9027.55,1,9.108147057659098
16550,24,14,7136.16,1,8.873070217102853
16551,79,4,1315.0,1,7.182352111885263
16552,29,1,95.29,1,4.567364471252192
16553,52,21,10924.19,1,9.298826411116911
16554,42,5,2004.62,1,7.603708518872544
16555,161,4,1629.79,1,7.396819838966524
16556,31,10,4698.79,1,8.455273105848867
16558,22,19,5535.02,1,8.619031110007743
16559,53,1,185.2,0,5.226821364842967
16560,53,6,2206.9700000000003,1,7.699828820348161
16562,132,1,223.86,0,5.415477986321614
16563,56,5,3345.02,1,8.115526858815217
16564,225,1,87.80000000000001,0,4.486386649998124
16565,62,3,599.35,1,6.397512818476727
16568,83,2,1020.9,0,6.929418918618163
16569,287,4,1331.03,1,7.194459373369229
16570,35,10,3695.91,1,8.215252614577556
16571,51,7,2827.05,1,7.94734270719963
16574,79,2,850.34,1,6.746811578747277
16576,76,2,540.87,0,6.2950261202719355
16577,322,1,380.0,0,5.942799375126701
16578,282,1,156.6,0,5.060060177423779
16579,81,1,295.05,0,5.690528358977785
16583,29,2,297.95,1,5.7002763353269135
16584,88,3,2227.59,1,7.709124377480927
16585,249,2,341.59000000000003,0,5.8365343969059404
16586,100,2,998.83,1,6.907585264530499
16588,42,4,1361.28,0,7.216915045610148
16589,106,1,153.12,1,5.037731519757957
16590,56,2,605.9,0,6.408364032841809
16592,31,12,3694.23,1,8.214798077723838
16593,46,5,741.11,1,6.609497480158171
16595,32,4,1450.02,1,7.280022036386714
16596,22,3,329.48,1,5.800546143088509
16599,41,1,172.8,0,5.157905212831292
16600,30,7,1339.89,1,7.201088851580109
16601,46,2,439.45,1,6.087796931555805
16602,44,1,235.25,1,5.464890566373852
16604,218,2,432.4500000000001,0,6.071776449314649
16605,380,1,60.48,0,4.118711918670395
16606,60,2,357.66,0,5.882374864520278
16607,55,11,2359.16,1,7.766484692331739
16608,109,2,1288.72,0,7.162180419532466
16611,59,5,1655.64,1,7.412546733713537
16612,35,5,2057.77,1,7.6298639960773285
16614,58,2,673.6,1,6.5141199226275495
16615,282,1,291.5,0,5.678464666671911
16619,39,3,1712.12,1,7.44607154840996
16620,45,4,1579.97,1,7.3657938616973695
16622,199,1,225.4,0,5.422303346329028
16623,57,3,885.79,1,6.787608201178801
16625,78,4,1320.95,1,7.186863198213779
16628,63,2,130.05,1,4.875578929769415
16630,63,1,106.8,0,4.680277658474897
16631,137,7,1892.52,0,7.546192809736556
16632,141,2,406.4,0,6.009795503792706
16634,28,5,1596.71,1,7.376326633011247
16635,62,1,473.0,0,6.161207321695077
16636,94,4,3802.04,0,8.243556025885042
16638,24,6,749.8100000000001,1,6.6211526237499205
16639,65,1,490.47,1,6.197400900084471
16640,53,1,179.4,0,5.1951766076285235
16641,357,1,323.4,1,5.781977322241258
16642,71,1,389.12,1,5.966454384103814
16643,78,1,435.6,1,6.079017444115844
16645,391,1,160.39,0,5.083823796047731
16646,105,1,678.8,0,6.521798637262015
16647,98,2,327.84,1,5.795571310283933
16648,111,2,382.14,1,5.948400457636955
16649,176,1,306.58,0,5.728735216011778
16650,76,6,1397.69,1,7.24329136326374
16651,242,1,136.2,0,4.921439715291784
16652,60,9,10776.42,1,9.285208483722016
16654,24,5,1110.2,1,7.013195791440134
16655,67,7,2753.85,1,7.921118273643772
16656,76,15,8207.37,1,9.012909644367278
16658,24,6,690.83,1,6.53934026069726
16660,78,3,611.9,1,6.418201790491686
16661,196,4,986.63,0,6.89530813368038
16662,50,1,163.8,0,5.1047326174753715
16663,385,1,165.0,0,5.111987788356544
16664,225,1,109.2,0,4.702296896718814
16666,277,1,106.96,1,4.681760788149804
16668,43,7,555.7,1,6.322026495189462
16670,49,9,3934.25,1,8.277729691234931
16673,335,1,188.83,0,5.24612893480245
16675,97,2,608.86,0,6.413229422629599
16676,58,2,769.78,1,6.647402989135599
16677,67,2,880.62,0,6.781761124166734
16679,22,3,663.31,1,6.498748907997604
16680,184,2,637.75,1,6.459513141517914
16681,297,1,151.5,1,5.0271645960474665
16683,189,1,320.25,0,5.77221963620943
16684,35,27,80489.21,1,11.29589084110413
16686,45,9,2008.09,1,7.605437162218683
16687,46,1,157.63,0,5.066574446420364
16690,49,2,127.45,1,4.855539723555893
16691,74,2,178.83,0,5.192011960177106
16692,64,2,638.6999999999999,1,6.460999316456092
16693,67,3,717.45,1,6.577096113675216
16694,379,1,98.3,0,4.598145571051127
16695,217,2,193.15,0,5.268631056177676
16699,36,7,994.6,0,6.903345570493437
16700,22,13,4091.16,1,8.316828226991367
16701,79,13,4518.43,1,8.416141158679531
16702,71,4,1110.83,0,7.0137625854257
16704,274,2,695.66,0,6.54629748686697
16705,56,22,29480.061,1,10.291503336157666
16707,56,4,551.11,0,6.313747301786717
16709,35,9,6057.59,1,8.70923237872341
16710,24,13,3866.05,1,8.26024722144354
16711,35,4,1217.45,1,7.1053348381650725
16712,57,2,621.5600000000001,1,6.433840009236244
16713,22,18,7637.56,1,8.94096438272027
16714,326,1,368.27,1,5.911528083790314
16715,218,1,323.8,1,5.783209608287523
16716,286,1,1248.48,1,7.130482743744342
16717,22,9,3127.85,1,8.048420803881246
16718,25,5,3023.78,1,8.014593640547458
16719,24,8,2182.88,1,7.688858390300316
16720,32,2,640.24,1,6.463403801821473
16722,22,11,4258.27,1,8.35685306307701
16723,99,2,712.48,1,6.5701544056901025
16724,60,1,147.35,0,4.999574346736831
16725,27,8,1101.09,1,7.004963656069542
16726,39,2,706.39,1,6.561582140397784
16727,48,3,1164.6,1,7.060991254880995
16731,304,1,174.05,0,5.165071647400675
16732,59,3,3783.89,1,8.238772103362052
16733,185,1,259.68,0,5.56329360146418
16735,49,9,3970.0,1,8.286773231131251
16736,161,5,2956.56,0,7.992119883051658
16737,233,1,417.6,1,6.0369158100119
16739,192,1,463.43,1,6.140810847220484
16740,51,1,236.81,0,5.471472035517174
16741,281,1,173.06,0,5.159400067361368
16742,148,13,2387.71,1,7.778508750254678
16743,112,7,2015.17,1,7.608954951032898
16746,39,24,11368.74,1,9.338710719288752
16748,44,9,2121.43,1,7.6603169376652085
16749,247,2,4387.08,0,8.386647052769494
16752,28,1,207.5,1,5.339939041238856
16754,28,29,65500.07,1,11.089821757367776
16755,123,4,1403.75,1,7.247614629992308
16756,60,6,1072.97,1,6.979117341717783
16757,65,1,163.65,1,5.103822008822373
16760,86,1,228.0,0,5.43372200355424
16763,394,1,352.85,1,5.868873094521794
16765,38,1,420.75,1,6.044412721426077
16767,74,4,2493.2,1,7.821723315486647
16768,39,6,1230.03,1,7.115606496318043
16769,134,3,761.36,1,6.636418885066442
16770,28,5,1162.03,1,7.058783947542806
16771,113,5,1720.79,1,7.451119726331509
16772,79,3,3723.55,0,8.222701318146976
16773,92,2,249.65,1,5.524057543709512
16774,79,4,932.93,1,6.839401488953406
16775,23,6,1361.23,1,7.216878341762479
16776,71,1,231.57,1,5.449191254982164
16777,69,3,1081.41,1,6.986945315542653
16779,22,32,22638.52,1,10.027452330678939
16780,63,1,180.36,1,5.200484006199273
16781,28,2,623.0,1,6.436150368369428
16782,21,26,8158.51,1,9.00693939713553
16783,92,1,391.95,0,5.973682377312184
16784,32,4,788.9300000000001,1,6.671944333940246
16785,65,1,533.78,0,6.281855447370681
16786,49,1,51.84,0,3.9672684796541247
16787,53,4,1035.43,0,6.943537394621777
16788,60,3,1352.82,1,7.21068550519629
16791,39,8,2316.91,1,7.748421196571293
16792,39,3,513.08,1,6.2423788953675485
16794,36,5,868.1999999999999,1,6.767573248382274
16795,21,3,2077.51,1,7.639406569843014
16797,49,5,1827.77,0,7.511398888706521
16798,210,3,848.71,0,6.74489511479984
16799,88,2,495.98,0,6.208549783838228
16802,335,2,582.61,0,6.369232951525817
16805,233,3,636.65,1,6.4577895434729085
16807,126,3,1002.29,1,6.911039878773353
16809,88,4,812.74,1,6.701640904660789
16810,76,1,532.5,1,6.279459070741808
16812,34,3,1912.65,1,7.556767692177504
16814,25,16,5990.610000000001,1,8.698115436296442
16815,109,2,410.97,0,6.020950531164366
16817,24,5,1200.15,1,7.091034710201204
16819,121,2,182.59,0,5.212705010472114
16821,37,1,113.35,0,4.73926392046879
16822,342,1,181.39,0,5.206147251575906
16823,43,6,1901.71,1,7.551034464721828
16824,49,1,225.6,1,5.423186348593906
16825,34,3,1051.71,1,6.959123070594701
16827,49,5,392.13,0,5.974140345974778
16829,44,1,316.1,1,5.759217181544302
16830,98,3,881.59,1,6.782860766610372
16831,220,1,91.8,0,4.530446639792155
16832,84,2,218.46,1,5.391169983562653
16833,95,2,1302.51,1,7.17281590499737
16834,330,1,485.5,1,6.1872369016260595
16835,29,5,1357.56,1,7.2141805942510535
16836,62,2,530.5,1,6.275703197782002
16838,186,2,570.76,1,6.348719322911723
16839,25,11,5716.14,1,8.651223959332162
16840,259,2,139.85,0,4.947695494322382
16841,84,6,2136.24,1,7.667270555985583
16843,78,19,9374.86,1,9.1458935799647
16844,218,2,614.34,0,6.4221749605721845
16845,274,1,253.88,0,5.540792846161739
16846,233,2,628.09,1,6.444274330725595
16847,274,1,421.45,1,6.046071096598854
16848,32,3,1130.2,1,7.031034295142308
16854,73,2,1408.96,0,7.251316614175486
16856,73,2,323.09000000000003,1,5.781021254997003
16857,98,1,352.8,0,5.8687317817256845
16858,24,10,4292.59,1,8.364878491812021
16859,72,5,1184.6,1,7.078004254541822
16860,108,3,1610.62,0,7.38499516326749
16861,46,3,772.83,1,6.651352211222822
16862,203,4,662.33,0,6.497272603912174
16863,22,2,495.72,1,6.208026487056637
16864,90,2,409.25,0,6.0167667299702
16865,57,1,130.95,0,4.882423062949333
16867,345,1,76.74000000000001,0,4.353369925424078
16868,50,3,393.39,0,5.977340267437464
16870,125,1,450.16,0,6.111822043771716
16872,83,3,533.11,1,6.280601810256014
16873,85,6,7493.77,1,8.921960722941089
16874,35,1,217.74,0,5.38788380990708
16875,93,6,2139.0,1,7.668561108015897
16876,59,1,136.01,0,4.920053915865017
16880,149,1,321.78000000000003,1,5.776970976607677
16883,27,18,2119.86,1,7.659576945785491
16884,212,2,644.08,1,6.469374340112315
16885,41,1,239.23,1,5.481596797767104
16886,112,1,134.0,0,4.90527477843843
16887,56,2,465.84,1,6.1459865865441525
16888,56,3,437.15,0,6.08256131750186
16889,53,3,952.23,1,6.859856217662602
16890,132,3,285.41,0,5.657424350678052
16891,27,7,1247.12,1,7.129393698153042
16892,210,2,236.56,1,5.470420223147659
16893,22,2,255.84,1,5.548453322925848
16894,158,3,1324.06,0,7.189213020413946
16895,94,4,902.28,1,6.806032582872267
16896,211,1,103.95,0,4.653484046266642
16898,24,3,507.56,1,6.231583202628153
16899,34,2,439.46,1,6.087819635350745
16901,385,1,204.26,0,5.324277468217568
16903,36,2,689.04,1,6.536749566925543
16904,23,7,1378.1,1,7.229186391480292
16905,27,11,1931.72,1,7.566683616155399
16906,84,3,869.03,1,6.768527693812733
16907,21,5,726.25,1,6.589270297375311
16908,378,1,252.59,0,5.535718789608946
16911,291,2,255.25,0,5.546153530452618
16912,77,4,1904.93,1,7.55272535741171
16913,307,2,310.47,1,5.741303025403381
16915,42,5,921.5,1,6.827087375914682
16916,28,3,547.14,1,6.306530728772529
16917,288,1,1466.31,1,7.291186071429071
16918,78,10,2144.47,1,7.6711139215792175
16919,24,14,2529.46,1,7.836156383376462
16920,67,1,355.45,0,5.876193977563638
16921,98,2,276.88,1,5.62718936582468
16922,228,1,611.08,0,6.416862992923597
16923,31,13,6130.75,1,8.721235469428047
16925,196,1,125.65,0,4.841427376447684
16926,27,5,1191.1,1,7.083471736723956
16928,29,13,1265.63,1,7.144115109258963
16931,25,3,629.4,1,6.44635453854367
16932,79,2,278.77,1,5.633967837040506
16933,45,7,2618.02,1,7.870555480981036
16934,39,4,1160.06,1,7.057088659949111
16935,37,3,535.1,0,6.284320710833492
16936,41,1,288.49,1,5.668120754102115
16937,155,1,202.1,0,5.313698468586339
16938,37,5,4306.8,1,8.368182611943254
16939,144,3,449.0,0,6.1092475827643655
16940,106,5,3377.78,1,8.125269976574547
16941,267,1,33.0,0,3.5263605246161616
16943,195,2,482.76,1,6.181588915964958
16944,265,1,101.36,0,4.628496011291588
16945,49,14,4202.66,1,8.343710853369451
16946,39,5,1222.04,0,7.109094841611854
16947,118,4,548.73,1,6.30942724860029
16948,85,4,433.75,1,6.074771153234392
16950,23,8,2605.81,1,7.865882530571782
16952,97,3,631.17,1,6.449158345318021
16954,35,11,3996.8,1,8.293499488796547
16955,24,4,790.74,1,6.674233055089539
16958,91,1,809.44,0,6.697577310057951
16960,46,5,1536.38,1,7.337834947854221
16961,44,2,560.39,1,6.330415851157807
16962,65,1,251.04,0,5.529587805073855
16964,389,2,207.85,0,5.341616290943184
16970,282,1,71.4,0,4.282206299391671
16972,38,2,786.25,0,6.668545859981134
16973,42,1,127.0,0,4.852030263919617
16974,178,2,365.5,0,5.903998521326706
16975,79,3,926.12,0,6.832083007026135
16977,51,4,496.0,0,6.208590026096629
16978,322,2,424.55,1,6.05338244992297
16979,39,3,1007.74,1,6.916457306276038
16980,84,1,394.37,1,5.979822035323908
16983,25,5,1778.97,1,7.484351789211518
16984,60,7,6273.45,1,8.74424111075616
16985,32,13,5459.04,1,8.605211394719442
16986,101,9,3015.55,1,8.011869073244853
16987,32,4,910.85,1,6.815475502862841
16988,35,1,256.55,1,5.5512138760115946
16990,78,1,165.0,1,5.111987788356544
16991,77,1,1041.21,0,6.949098737516397
16992,43,8,3862.19,1,8.259248546028337
16993,119,2,1950.95,0,7.576584151890876
16996,38,3,666.6500000000001,1,6.5037640841299735
16998,100,1,107.0,1,4.68213122712422
17000,52,2,406.3,0,6.009550014654367
17001,32,8,2651.23,1,7.883156074543676
17002,99,4,1077.82,1,6.9836231302112655
17003,58,4,830.16,0,6.72282231543168
17004,48,2,1012.22,1,6.9208886573721
17005,126,2,742.36,0,6.6111804495820445
17006,48,4,854.54,1,6.751732848522082
17007,93,1,230.17,1,5.443153370593485
17008,85,1,81.36,0,4.411099882159589
17009,207,1,242.06,0,5.493308326442654
17011,303,2,400.8,1,5.995954452380834
17012,381,1,384.16,0,5.953658832372083
17016,232,1,552.4,0,6.316081067352825
17017,21,13,5416.35,1,8.597362044979201
17018,43,4,1367.6,1,7.221543598518397
17019,24,8,2739.59,1,7.915928504669422
17020,198,2,935.62,0,6.842277650354465
17021,98,6,1182.22,0,7.07599481456678
17022,88,1,189.0,1,5.247024072160486
17023,73,3,800.1800000000001,0,6.6860856409239275
17025,29,4,1152.87,1,7.050876789075924
17026,25,2,54.15,1,4.0100567456995115
17027,102,3,436.82,1,6.081807867005583
17028,237,3,1593.83,0,7.3745224264664655
17029,38,5,1421.3,1,7.260030558576182
17031,34,4,2393.5,1,7.780929719782664
17032,203,8,3004.6,0,8.00823249425976
17033,53,1,302.65000000000003,1,5.7158757223435845
17034,65,2,538.4,1,6.2904574107056295
17035,247,2,180.06,1,5.198828468047294
17036,39,1,176.9,0,5.18122159467179
17038,71,1,630.77,1,6.448525403859796
17039,260,1,1954.99,0,7.578651738107256
17040,206,1,13.52,1,2.67552700939665
17041,53,3,604.71,1,6.406401323673961
17043,31,4,881.37,1,6.782611469174578
17044,30,11,11013.82,1,9.30699691775022
17045,32,2,488.24,1,6.192853166619162
17046,100,4,1264.05,1,7.142866926072201
17047,87,3,1188.33,1,7.08114540233728
17048,93,4,1146.33,1,7.045192782811531
17049,31,10,4287.5,1,8.363692300430476
17050,31,5,1462.95,1,7.288893540932565
17051,102,3,467.25,1,6.149002341324198
17055,101,1,239.55,0,5.482927968145463
17056,394,1,128.60000000000002,0,4.864452783918175
17057,252,1,294.74,0,5.689480689945341
17059,25,5,2507.49,1,7.8274362574702785
17062,21,4,669.85,1,6.5085455650364805
17063,63,6,2177.39,1,7.686341350823858
17065,293,2,194.7,0,5.27658287440203
17066,382,1,228.34,0,5.4352056186101585
17067,380,3,454.54,0,6.121483528431717
17068,24,27,4608.94,1,8.435970120721613
17069,29,6,3084.58,1,8.034494925151467
17070,66,1,133.18,1,4.899182182134742
17071,37,4,1372.17,1,7.2248772145636515
17072,281,1,282.05,0,5.645623560482669
17074,218,1,203.05,0,5.318365061851814
17075,85,6,1407.61,1,7.25035868153359
17076,48,3,401.67,1,5.998117367938082
17077,234,1,306.0,0,5.726847747587197
17080,35,5,669.91,1,6.50863499980878
17081,51,4,674.23,1,6.515053373574328
17082,50,4,2728.18,1,7.911756476759646
17083,65,6,2644.01,1,7.880430125003589
17084,52,1,2253.22,1,7.720559294095831
17085,32,23,6324.76,1,8.752385464480081
17087,393,1,221.53,0,5.405061923978025
17089,42,1,128.45,0,4.8632947061975464
17090,30,6,1105.53,1,7.008984271640512
17091,23,11,3983.34,1,8.290126956428583
17092,93,7,3817.18,1,8.247529148276545
17093,248,1,235.88,0,5.467553683793335
17094,79,1,100.2,1,4.617098756853365
17095,86,4,1248.09,1,7.130170565175667
17096,39,7,2737.05,1,7.915001267186403
17098,37,3,591.07,0,6.383624871137068
17099,189,1,582.17,0,6.368478739042131
17101,50,3,885.32,1,6.787078059212417
17103,378,1,424.3,0,6.052794802259588
17104,79,1,474.03,0,6.163377959935002
17106,45,1,491.23,0,6.198946086932524
17107,53,4,5259.99,1,8.568074500949681
17108,319,1,174.95,0,5.170199863767594
17109,62,2,410.42,1,6.019614590524328
17110,176,2,347.4,1,5.853351244978348
17111,81,1,227.97,1,5.433590990605606
17112,158,1,205.17,0,5.3287010711824765
17113,230,6,2322.59,0,7.750868682442393
17115,204,4,1923.99,1,7.562676051903197
17116,304,1,389.78,0,5.968144741786365
17121,58,1,314.74,0,5.754919090103581
17122,44,3,432.18,1,6.07115334600935
17123,95,2,631.87,1,6.450265029804588
17126,37,4,1065.69,1,6.972315674880454
17127,84,5,1155.0300000000002,0,7.052747000452681
17129,176,1,31.85,0,3.4919517449306197
17132,108,2,1272.8,0,7.149759837937266
17133,130,5,9730.09,1,9.183081193571738
17134,98,1,212.1,1,5.361761539104571
17135,27,4,814.4300000000001,1,6.703715581466999
17136,318,1,231.68,0,5.449664119042561
17137,72,6,1133.63,0,7.034061885579398
17138,45,6,4036.77,1,8.303447838360023
17139,45,13,8915.99,1,9.095713724680847
17141,74,4,754.33,0,6.627154739847439
17142,60,3,704.75,1,6.5592610671335985
17143,73,2,924.11,0,6.82991264936105
17145,168,4,3120.91,0,8.046200272985285
17146,91,10,5110.46,1,8.539240356674911
17147,108,5,1485.36,1,7.3040854570408555
17149,107,1,143.10000000000002,0,4.970507503005477
17150,32,6,1375.65,0,7.227408290676154
17151,391,1,231.90000000000003,0,5.450609176890295
17152,81,1,327.0,1,5.793013608384144
17155,183,5,640.76,1,6.464214402021743
17156,147,1,591.87,0,6.384975150681265
17157,136,17,4832.900000000001,1,8.483408874247633
17158,203,2,713.03,1,6.570924978263625
17159,133,2,560.71,1,6.330985702477653
17160,30,11,6691.13,1,8.808687488098544
17161,100,1,856.01,0,6.753449587141137
17163,101,2,406.68,1,6.010482552943744
17165,37,5,1635.64,1,7.400400638708697
17167,35,3,867.11,0,6.7663184347416205
17168,154,1,400.2,0,5.994460056087781
17169,234,1,320.95,1,5.774396253984192
17170,30,2,178.68,0,5.191177490990133
17171,317,1,159.68,1,5.079414809491081
17172,86,2,638.81,1,6.461171257277611
17176,182,2,596.1899999999999,1,6.39223532071573
17177,161,1,119.5,0,4.791649752930709
17178,387,1,436.71,0,6.08155659063452
17179,38,3,795.47,1,6.68018946385734
17180,78,7,1460.95,1,7.287526439998498
17181,29,2,225.45,1,5.422524170002223
17182,78,2,321.3,0,5.775482788821392
17184,225,2,198.41000000000005,0,5.2953630067216
17185,247,3,229.46,0,5.440077311585869
17187,182,1,263.76,1,5.578823755250722
17188,102,6,2118.7000000000003,1,7.659029848218691
17189,217,3,573.23,1,6.353030012926128
17190,59,5,1298.3,1,7.169580936888691
17191,24,11,2740.92,1,7.916413683912539
17192,192,1,77.83,0,4.367293635071817
17193,42,2,610.74,1,6.416307355642383
17194,186,1,549.88,1,6.311516999590213
17195,311,1,562.98,0,6.335018789876395
17196,83,1,352.9,0,5.869014387351418
17198,21,2,521.66,1,6.258931157058855
17199,238,1,145.12,0,4.984428201927082
17200,43,4,356.71,0,5.879722602262234
17201,179,3,899.41,1,6.802850215145938
17202,76,1,160.65,0,5.0854335041714425
17203,44,4,2012.03,1,7.607396328658398
17204,30,5,3940.13,1,8.279222763202595
17205,72,2,615.27,1,6.423685179191323
17207,308,1,303.22,0,5.717751123883597
17208,51,1,115.35,0,4.756602889748301
17209,305,3,611.6,0,6.417712194398675
17210,48,1,253.37,0,5.538789899984021
17211,25,6,1729.43,1,7.456125211520464
17212,114,2,567.56,1,6.34310684851864
17213,22,7,2401.07,1,7.784086144596647
17215,120,1,186.15,0,5.231910434350438
17216,210,1,65.05,0,4.190412030968334
17217,275,1,104.5,1,4.658710952916121
17218,24,9,2231.96,1,7.711083338558355
17219,72,1,144.9,1,4.98292145552874
17220,73,7,1283.5,1,7.158124816549939
17221,247,3,643.39,1,6.468304132870801
17222,133,5,1250.86,1,7.132385724321338
17223,24,2,446.74,1,6.104212706799736
17224,157,1,100.86,0,4.623599321456458
17225,237,1,131.15,0,4.883937641050299
17226,100,2,506.63,1,6.229752835748645
17227,24,7,1082.71,1,6.9881456185324025
17228,23,7,1271.15,1,7.148463661475819
17230,219,10,6286.54,1,8.746325176216784
17231,45,15,4022.72,1,8.29996212685363
17233,104,2,369.98,1,5.916148152798533
17235,28,7,1354.82,1,7.212161716326329
17236,66,6,1013.13,1,6.921786381061758
17237,31,2,687.39,1,6.534355537793758
17238,27,17,4038.45,1,8.303863823073632
17239,43,3,806.95,1,6.6945001754182565
17240,252,1,130.60000000000002,0,4.879767018891217
17241,41,12,2744.14,0,7.917587354464576
17242,112,3,1754.24,1,7.470360878686997
17243,25,44,12213.01,1,9.410338932515346
17244,39,4,871.14,1,6.7709499614808495
17245,345,1,200.18,1,5.304200029706192
17246,202,2,38.92,0,3.686877451443263
17248,137,1,227.51,1,5.4315799730528065
17249,84,1,68.03,0,4.234541192715384
17251,38,2,529.15,1,6.273159985371807
